Frame, Time (ms)
 1506, 16716.526
 1507, 16731.329
 1508, 16743.749
 1509, 16760.671
 1510, 16775.294
 1511, 16789.161
 1512, 16804.013
 1513, 16820.559
 1514, 16832.981
 1515, 16846.919
 1516, 16866.648
 1517, 16879.203
 1518, 16893.107
 1519, 16912.148
 1520, 16926.731
 1521, 16942.893
 1522, 16953.135
 1523, 16971.221
 1524, 16987.456
 1525, 17000.284
 1526, 17017.840
 1527, 17032.663
 1528, 17046.399
 1529, 17064.800
 1530, 17079.229
 1531, 17092.403
 1532, 17111.660
 1533, 17124.640
 1534, 17139.470
 1535, 17152.712
 1536, 17172.380
 1537, 17186.297
 1538, 17203.714
 1539, 17219.256
 1540, 17233.603
 1541, 17247.248
 1542, 17269.044
 1543, 17281.563
 1544, 17294.913
 1545, 17314.526
 1546, 17328.830
 1547, 17344.387
 1548, 17359.060
 1549, 17375.248
 1550, 17389.638
 1551, 17405.146
 1552, 17423.848
 1553, 17436.538
 1554, 17452.926
 1555, 17472.175
 1556, 17483.968
 1557, 17497.766
 1558, 17518.821
 1559, 17533.758
 1560, 17548.077
 1561, 17567.543
 1562, 17582.298
 1563, 17595.722
 1564, 17614.962
 1565, 17628.660
 1566, 17643.812
 1567, 17657.520
 1568, 17677.197
 1569, 17692.014
 1570, 17705.347
 1571, 17724.074
 1572, 17743.991
 1573, 17754.118
 1574, 17772.701
 1575, 17787.494
 1576, 17803.153
 1577, 17822.225
 1578, 17836.950
 1579, 17852.829
 1580, 17871.595
 1581, 17886.492
 1582, 17901.070
 1583, 17920.353
 1584, 17934.943
 1585, 17949.850
 1586, 17967.774
 1587, 17982.685
 1588, 17998.866
 1589, 18018.706
 1590, 18031.007
 1591, 18048.110
 1592, 18066.261
 1593, 18080.863
 1594, 18095.065
 1595, 18113.247
 1596, 18128.275
 1597, 18144.055
 1598, 18157.613
 1599, 18177.283
 1600, 18191.739
 1601, 18208.496
 1602, 18224.421
 1603, 18240.414
 1604, 18255.924
 1605, 18276.334
 1606, 18288.365
 1607, 18305.317
 1608, 18323.187
 1609, 18338.259
 1610, 18351.608
 1611, 18370.540
 1612, 18385.652
 1613, 18402.467
 1614, 18418.704
 1615, 18434.382
 1616, 18448.684
 1617, 18469.198
 1618, 18484.248
 1619, 18498.210
 1620, 18516.547
 1621, 18529.586
 1622, 18547.235
 1623, 18563.688
 1624, 18579.288
 1625, 18594.083
 1626, 18608.275
 1627, 18627.675
 1628, 18641.480
 1629, 18656.619
 1630, 18675.475
 1631, 18689.401
 1632, 18705.098
 1633, 18723.445
 1634, 18739.568
 1635, 18755.382
 1636, 18771.182
 1637, 18788.169
 1638, 18804.342
 1639, 18820.162
 1640, 18834.493
 1641, 18848.431
 1642, 18868.592
 1643, 18882.630
 1644, 18896.978
 1645, 18916.765
 1646, 18930.206
 1647, 18947.130
 1648, 18964.452
 1649, 18979.752
 1650, 18997.155
 1651, 19014.786
 1652, 19030.184
 1653, 19043.681
 1654, 19058.864
 1655, 19080.388
 1656, 19093.687
 1657, 19109.477
 1658, 19127.173
 1659, 19143.389
 1660, 19158.437
 1661, 19177.460
 1662, 19192.842
 1663, 19210.959
 1664, 19227.210
 1665, 19243.106
 1666, 19259.007
 1667, 19277.144
 1668, 19292.282
 1669, 19307.275
 1670, 19325.738
 1671, 19344.289
 1672, 19357.175
 1673, 19376.048
 1674, 19391.508
 1675, 19408.167
 1676, 19426.413
 1677, 19441.090
 1678, 19457.042
 1679, 19476.163
 1680, 19491.032
 1681, 19507.262
 1682, 19525.546
 1683, 19541.100
 1684, 19556.451
 1685, 19576.426
 1686, 19591.429
 1687, 19609.474
 1688, 19626.016
 1689, 19641.365
 1690, 19656.897
 1691, 19676.910
 1692, 19693.409
 1693, 19708.812
 1694, 19726.842
 1695, 19743.996
 1696, 19758.506
 1697, 19773.110
 1698, 19781.165
 1699, 19791.773
 1700, 19805.645
 1701, 19814.185
 1702, 19824.391
 1703, 19833.986
 1704, 19846.993
 1705, 19857.087
 1706, 19869.432
 1707, 19877.263
 1708, 19887.931
 1709, 19897.505
 1710, 19906.674
 1711, 19916.114
 1712, 19924.724
 1713, 19939.446
 1714, 19949.105
 1715, 19956.629
 1716, 19967.559
 1717, 19975.865
 1718, 19990.152
 1719, 20002.562
 1720, 20010.888
 1721, 20019.834
 1722, 20027.873
 1723, 20041.980
 1724, 20051.808
 1725, 20059.752
 1726, 20070.019
 1727, 20077.683
 1728, 20091.826
 1729, 20101.352
 1730, 20110.135
 1731, 20120.423
 1732, 20129.864
 1733, 20145.065
 1734, 20153.623
 1735, 20160.924
 1736, 20171.200
 1737, 20179.484
 1738, 20193.848
 1739, 20205.968
 1740, 20213.932
 1741, 20221.941
 1742, 20230.222
 1743, 20245.093
 1744, 20253.711
 1745, 20262.959
 1746, 20273.706
 1747, 20282.178
 1748, 20295.491
 1749, 20305.618
 1750, 20314.149
 1751, 20323.837
 1752, 20338.332
 1753, 20346.630
 1754, 20356.273
 1755, 20367.201
 1756, 20375.544
 1757, 20390.284
 1758, 20404.010
 1759, 20411.681
 1760, 20419.544
 1761, 20427.484
 1762, 20442.769
 1763, 20452.097
 1764, 20460.827
 1765, 20472.570
 1766, 20481.009
 1767, 20494.611
 1768, 20504.364
 1769, 20513.428
 1770, 20524.742
 1771, 20535.765
 1772, 20548.318
 1773, 20557.380
 1774, 20567.819
 1775, 20576.290
 1776, 20591.370
 1777, 20601.286
 1778, 20609.757
 1779, 20620.052
 1780, 20628.873
 1781, 20644.217
 1782, 20653.672
 1783, 20663.058
 1784, 20675.517
 1785, 20684.077
 1786, 20696.542
 1787, 20706.320
 1788, 20716.319
 1789, 20725.741
 1790, 20740.725
 1791, 20749.781
 1792, 20758.845
 1793, 20769.243
 1794, 20779.715
 1795, 20794.590
 1796, 20806.225
 1797, 20815.056
 1798, 20823.362
 1799, 20833.066
 1800, 20846.515
 1801, 20858.897
 1802, 20869.347
 1803, 20877.599
 1804, 20890.734
 1805, 20902.402
 1806, 20910.214
 1807, 20920.062
 1808, 20929.117
 1809, 20946.312
 1810, 20954.806
 1811, 20963.383
 1812, 20973.706
 1813, 20983.572
 1814, 20997.039
 1815, 21008.480
 1816, 21017.190
 1817, 21025.766
 1818, 21040.929
 1819, 21051.145
 1820, 21060.427
 1821, 21072.779
 1822, 21080.223
 1823, 21094.414
 1824, 21104.889
 1825, 21113.570
 1826, 21126.755
 1827, 21136.093
 1828, 21147.532
 1829, 21157.060
 1830, 21168.001
 1831, 21177.123
 1832, 21192.142
 1833, 21204.533
 1834, 21211.975
 1835, 21222.291
 1836, 21231.732
 1837, 21246.321
 1838, 21255.479
 1839, 21266.621
 1840, 21275.825
 1841, 21290.411
 1842, 21301.288
 1843, 21310.720
 1844, 21320.027
 1845, 21329.204
 1846, 21345.969
 1847, 21354.010
 1848, 21363.983
 1849, 21373.836
 1850, 21384.230
 1851, 21399.331
 1852, 21408.645
 1853, 21417.631
 1854, 21428.200
 1855, 21442.833
 1856, 21454.406
 1857, 21461.980
 1858, 21475.323
 1859, 21483.562
 1860, 21495.593
 1861, 21506.345
 1862, 21515.840
 1863, 21525.917
 1864, 21541.239
 1865, 21549.647
 1866, 21559.929
 1867, 21572.494
 1868, 21582.758
 1869, 21595.274
 1870, 21606.138
 1871, 21614.320
 1872, 21624.521
 1873, 21634.188
 1874, 21648.368
 1875, 21657.305
 1876, 21668.269
 1877, 21677.441
 1878, 21693.018
 1879, 21702.388
 1880, 21710.940
 1881, 21721.899
 1882, 21731.009
 1883, 21747.694
 1884, 21755.479
 1885, 21765.805
 1886, 21775.096
 1887, 21789.359
 1888, 21801.426
 1889, 21808.987
 1890, 21819.478
 1891, 21828.486
 1892, 21843.932
 1893, 21853.595
 1894, 21863.129
 1895, 21875.200
 1896, 21883.629
 1897, 21896.820
 1898, 21908.480
 1899, 21916.952
 1900, 21926.920
 1901, 21942.017
 1902, 21951.068
 1903, 21961.613
 1904, 21971.187
 1905, 21980.677
 1906, 21995.796
 1907, 22008.034
 1908, 22016.481
 1909, 22024.170
 1910, 22038.826
 1911, 22049.747
 1912, 22058.530
 1913, 22070.101
 1914, 22078.914
 1915, 22092.338
 1916, 22102.572
 1917, 22113.204
 1918, 22122.285
 1919, 22131.508
 1920, 22147.123
 1921, 22155.896
 1922, 22164.231
 1923, 22175.204
 1924, 22188.490
 1925, 22199.663
 1926, 22207.879
 1927, 22217.771
 1928, 22226.384
 1929, 22240.997
 1930, 22250.828
 1931, 22259.891
 1932, 22272.023
 1933, 22281.127
 1934, 22293.228
 1935, 22303.902
 1936, 22312.198
 1937, 22321.973
 1938, 22331.429
 1939, 22346.566
 1940, 22355.085
 1941, 22364.251
 1942, 22374.152
 1943, 22387.603
 1944, 22396.762
 1945, 22408.830
 1946, 22416.958
 1947, 22425.597
 1948, 22439.128
 1949, 22449.428
 1950, 22458.268
 1951, 22468.370
 1952, 22476.889
 1953, 22490.440
 1954, 22500.084
 1955, 22509.065
 1956, 22519.259
 1957, 22528.219
 1958, 22545.663
 1959, 22553.978
 1960, 22561.216
 1961, 22571.023
 1962, 22580.172
 1963, 22594.821
 1964, 22604.523
 1965, 22612.930
 1966, 22622.513
 1967, 22633.686
 1968, 22645.253
 1969, 22655.565
 1970, 22667.276
 1971, 22675.239
 1972, 22687.492
 1973, 22696.687
 1974, 22707.055
 1975, 22716.608
 1976, 22725.672
 1977, 22740.717
 1978, 22749.456
 1979, 22758.121
 1980, 22768.680
 1981, 22777.774
 1982, 22791.371
 1983, 22809.089
 1984, 22819.617
 1985, 22827.212
 1986, 22834.880
 1987, 22842.869
 1988, 22853.554
 1989, 22862.376
 1990, 22873.475
 1991, 22881.992
 1992, 22894.834
 1993, 22905.418
 1994, 22914.905
 1995, 22924.311
 1996, 22939.333
 1997, 22947.293
 1998, 22957.283
 1999, 22967.039
 2000, 22975.985
 2001, 22990.485
 2002, 23001.718
 2003, 23010.307
 2004, 23018.848
 2005, 23026.586
 2006, 23040.975
 2007, 23050.527
 2008, 23060.415
 2009, 23073.968
 2010, 23083.317
 2011, 23091.213
 2012, 23103.152
 2013, 23111.373
 2014, 23121.737
 2015, 23132.366
 2016, 23144.715
 2017, 23154.290
 2018, 23163.074
 2019, 23173.551
 2020, 23183.039
 2021, 23193.948
 2022, 23205.848
 2023, 23214.172
 2024, 23222.128
 2025, 23231.171
 2026, 23245.244
 2027, 23253.849
 2028, 23262.967
 2029, 23273.230
 2030, 23281.874
 2031, 23294.688
 2032, 23304.904
 2033, 23314.129
 2034, 23324.391
 2035, 23338.912
 2036, 23346.734
 2037, 23356.221
 2038, 23366.018
 2039, 23373.549
 2040, 23388.055
 2041, 23397.492
 2042, 23408.267
 2043, 23417.127
 2044, 23425.720
 2045, 23439.171
 2046, 23448.351
 2047, 23457.403
 2048, 23469.214
 2049, 23476.700
 2050, 23490.501
 2051, 23499.596
 2052, 23508.195
 2053, 23519.034
 2054, 23526.924
 2055, 23541.247
 2056, 23550.964
 2057, 23559.285
 2058, 23569.521
 2059, 23578.585
 2060, 23593.471
 2061, 23606.708
 2062, 23615.997
 2063, 23624.533
 2064, 23632.427
 2065, 23642.227
 2066, 23652.108
 2067, 23661.333
 2068, 23671.769
 2069, 23678.946
 2070, 23693.500
 2071, 23702.939
 2072, 23711.386
 2073, 23722.081
 2074, 23730.487
 2075, 23746.054
 2076, 23754.211
 2077, 23763.409
 2078, 23772.480
 2079, 23781.221
 2080, 23794.706
 2081, 23805.939
 2082, 23813.577
 2083, 23825.192
 2084, 23834.246
 2085, 23844.722
 2086, 23855.140
 2087, 23863.389
 2088, 23875.454
 2089, 23886.559
 2090, 23895.671
 2091, 23905.686
 2092, 23914.449
 2093, 23923.753
 2094, 23937.800
 2095, 23945.742
 2096, 23955.286
 2097, 23965.000
 2098, 23974.222
 2099, 23989.503
 2100, 23998.415
 2101, 24007.897
 2102, 24015.913
 2103, 24025.280
 2104, 24038.505
 2105, 24047.773
 2106, 24057.335
 2107, 24068.168
 2108, 24075.810
 2109, 24089.206
 2110, 24097.435
 2111, 24107.329
 2112, 24117.498
 2113, 24126.036
 2114, 24142.950
 2115, 24152.623
 2116, 24161.574
 2117, 24170.210
 2118, 24182.796
 2119, 24204.327
 2120, 24218.244
 2121, 24235.273
 2122, 24250.020
 2123, 24270.392
 2124, 24285.594
 2125, 24302.210
 2126, 24321.157
 2127, 24336.631
 2128, 24352.188
 2129, 24372.443
 2130, 24387.285
 2131, 24405.429
 2132, 24423.637
 2133, 24438.200
 2134, 24454.438
 2135, 24474.829
 2136, 24490.437
 2137, 24505.242
 2138, 24524.972
 2139, 24543.631
 2140, 24556.809
 2141, 24577.061
 2142, 24592.079
 2143, 24607.831
 2144, 24626.502
 2145, 24642.990
 2146, 24658.389
 2147, 24682.125
 2148, 24693.830
 2149, 24710.965
 2150, 24730.504
 2151, 24746.326
 2152, 24760.950
 2153, 24779.829
 2154, 24796.723
 2155, 24813.949
 2156, 24832.188
 2157, 24846.559
 2158, 24862.745
 2159, 24882.838
 2160, 24897.395
 2161, 24917.221
 2162, 24932.347
 2163, 24951.317
 2164, 24970.310
 2165, 24984.568
 2166, 25002.833
 2167, 25020.186
 2168, 25036.310
 2169, 25051.104
 2170, 25071.775
 2171, 25085.796
 2172, 25101.904
 2173, 25120.997
 2174, 25138.732
 2175, 25154.365
 2176, 25172.342
 2177, 25188.938
 2178, 25206.687
 2179, 25223.815
 2180, 25238.996
 2181, 25255.603
 2182, 25275.394
 2183, 25290.188
 2184, 25307.390
 2185, 25326.369
 2186, 25343.346
 2187, 25358.690
 2188, 25377.820
 2189, 25393.293
 2190, 25410.905
 2191, 25427.795
 2192, 25443.159
 2193, 25459.871
 2194, 25481.113
 2195, 25493.494
 2196, 25510.459
 2197, 25529.662
 2198, 25545.691
 2199, 25561.703
 2200, 25581.107
 2201, 25596.339
 2202, 25613.215
 2203, 25630.768
 2204, 25646.619
 2205, 25663.381
 2206, 25683.032
 2207, 25697.596
 2208, 25713.882
 2209, 25733.582
 2210, 25754.235
 2211, 25768.520
 2212, 25785.906
 2213, 25801.200
 2214, 25821.191
 2215, 25835.685
 2216, 25853.178
 2217, 25873.008
 2218, 25886.902
 2219, 25904.143
 2220, 25922.092
 2221, 25938.466
 2222, 25953.454
 2223, 25972.804
 2224, 25988.163
 2225, 26006.943
 2226, 26024.859
 2227, 26040.029
 2228, 26057.941
 2229, 26076.695
 2230, 26091.054
 2231, 26106.887
 2232, 26126.342
 2233, 26143.988
 2234, 26158.789
 2235, 26178.271
 2236, 26194.899
 2237, 26212.045
 2238, 26230.061
 2239, 26246.945
 2240, 26262.036
 2241, 26284.139
 2242, 26297.127
 2243, 26313.060
 2244, 26332.032
 2245, 26349.841
 2246, 26370.700
 2247, 26384.943
 2248, 26403.900
 2249, 26421.047
 2250, 26437.710
 2251, 26453.338
 2252, 26473.028
 2253, 26487.712
 2254, 26504.128
 2255, 26525.364
 2256, 26542.439
 2257, 26556.378
 2258, 26575.092
 2259, 26591.465
 2260, 26609.654
 2261, 26628.542
 2262, 26643.574
 2263, 26659.695
 2264, 26681.417
 2265, 26696.686
 2266, 26712.213
 2267, 26731.460
 2268, 26747.906
 2269, 26763.267
 2270, 26782.416
 2271, 26799.066
 2272, 26823.516
 2273, 26835.439
 2274, 26851.198
 2275, 26872.612
 2276, 26888.079
 2277, 26903.932
 2278, 26924.051
 2279, 26940.801
 2280, 26956.365
 2281, 26977.033
 2282, 26993.700
 2283, 27009.256
 2284, 27029.498
 2285, 27044.686
 2286, 27060.602
 2287, 27083.009
 2288, 27096.627
 2289, 27113.098
 2290, 27132.598
 2291, 27150.877
 2292, 27164.526
 2293, 27184.140
 2294, 27199.395
 2295, 27222.381
 2296, 27235.567
 2297, 27251.813
 2298, 27272.427
 2299, 27286.964
 2300, 27303.832
 2301, 27324.450
 2302, 27341.073
 2303, 27354.133
 2304, 27374.444
 2305, 27389.964
 2306, 27407.770
 2307, 27425.794
 2308, 27441.501
 2309, 27456.234
 2310, 27477.388
 2311, 27491.146
 2312, 27507.358
 2313, 27526.061
 2314, 27542.689
 2315, 27558.269
 2316, 27576.588
 2317, 27589.800
 2318, 27606.821
 2319, 27623.034
 2320, 27637.490
 2321, 27651.706
 2322, 27671.201
 2323, 27684.822
 2324, 27698.511
 2325, 27716.212
 2326, 27728.698
 2327, 27744.473
 2328, 27760.722
 2329, 27773.665
 2330, 27788.761
 2331, 27803.211
 2332, 27820.084
 2333, 27830.755
 2334, 27845.623
 2335, 27864.694
 2336, 27880.200
 2337, 27890.157
 2338, 27901.040
 2339, 27918.845
 2340, 27930.294
 2341, 27944.951
 2342, 27961.286
 2343, 27973.263
 2344, 27986.345
 2345, 28001.682
 2346, 28015.351
 2347, 28028.604
 2348, 28041.767
 2349, 28058.117
 2350, 28071.735
 2351, 28084.906
 2352, 28095.183
 2353, 28113.335
 2354, 28126.006
 2355, 28139.250
 2356, 28151.901
 2357, 28165.838
 2358, 28181.051
 2359, 28192.165
 2360, 28211.077
 2361, 28220.567
 2362, 28231.921
 2363, 28246.442
 2364, 28261.682
 2365, 28276.770
 2366, 28286.339
 2367, 28298.870
 2368, 28314.441
 2369, 28326.925
 2370, 28340.116
 2371, 28356.012
 2372, 28367.008
 2373, 28378.619
 2374, 28392.187
 2375, 28410.749
 2376, 28419.343
 2377, 28430.665
 2378, 28443.974
 2379, 28460.025
 2380, 28472.980
 2381, 28482.488
 2382, 28496.429
 2383, 28510.853
 2384, 28522.518
 2385, 28535.704
 2386, 28546.183
 2387, 28562.245
 2388, 28575.222
 2389, 28586.087
 2390, 28602.286
 2391, 28613.971
 2392, 28625.989
 2393, 28637.862
 2394, 28654.104
 2395, 28665.518
 2396, 28678.627
 2397, 28689.471
 2398, 28704.671
 2399, 28717.594
 2400, 28728.083
 2401, 28742.013
 2402, 28756.437
 2403, 28768.630
 2404, 28780.285
 2405, 28793.015
 2406, 28809.580
 2407, 28819.794
 2408, 28829.188
 2409, 28841.859
 2410, 28859.733
 2411, 28869.968
 2412, 28883.654
 2413, 28893.868
 2414, 28909.646
 2415, 28920.356
 2416, 28931.544
 2417, 28946.873
 2418, 28958.162
 2419, 28969.420
 2420, 28981.247
 2421, 28993.401
 2422, 29009.329
 2423, 29019.624
 2424, 29029.907
 2425, 29044.758
 2426, 29058.061
 2427, 29071.429
 2428, 29081.596
 2429, 29093.123
 2430, 29108.438
 2431, 29119.265
 2432, 29129.967
 2433, 29143.373
 2434, 29158.544
 2435, 29168.463
 2436, 29178.810
 2437, 29191.343
 2438, 29210.189
 2439, 29219.176
 2440, 29228.274
 2441, 29240.699
 2442, 29256.580
 2443, 29268.188
 2444, 29279.060
 2445, 29291.756
 2446, 29305.387
 2447, 29315.231
 2448, 29327.294
 2449, 29341.265
 2450, 29353.364
 2451, 29363.521
 2452, 29375.559
 2453, 29389.119
 2454, 29402.759
 2455, 29412.084
 2456, 29425.159
 2457, 29436.083
 2458, 29450.401
 2459, 29461.516
 2460, 29476.365
 2461, 29485.087
 2462, 29497.788
 2463, 29510.160
 2464, 29521.400
 2465, 29531.824
 2466, 29550.193
 2467, 29560.978
 2468, 29571.150
 2469, 29581.313
 2470, 29596.143
 2471, 29608.638
 2472, 29618.163
 2473, 29628.551
 2474, 29640.542
 2475, 29655.247
 2476, 29668.927
 2477, 29678.077
 2478, 29688.418
 2479, 29703.651
 2480, 29714.804
 2481, 29726.460
 2482, 29739.856
 2483, 29751.953
 2484, 29762.652
 2485, 29773.871
 2486, 29786.484
 2487, 29800.647
 2488, 29809.813
 2489, 29823.288
 2490, 29832.539
 2491, 29847.969
 2492, 29860.392
 2493, 29871.381
 2494, 29880.281
 2495, 29900.922
 2496, 29911.208
 2497, 29919.484
 2498, 29928.558
 2499, 29940.748
 2500, 29955.043
 2501, 29965.094
 2502, 29976.255
 2503, 29987.394
 2504, 30005.094
 2505, 30012.496
 2506, 30024.292
 2507, 30036.005
 2508, 30049.747
 2509, 30059.667
 2510, 30073.050
 2511, 30083.290
 2512, 30097.116
 2513, 30108.291
 2514, 30118.996
 2515, 30128.824
 2516, 30146.078
 2517, 30155.705
 2518, 30166.475
 2519, 30176.479
 2520, 30188.083
 2521, 30204.368
 2522, 30213.395
 2523, 30224.605
 2524, 30236.087
 2525, 30251.624
 2526, 30261.259
 2527, 30274.676
 2528, 30283.576
 2529, 30298.012
 2530, 30308.187
 2531, 30320.364
 2532, 30328.960
 2533, 30346.000
 2534, 30356.266
 2535, 30366.382
 2536, 30376.752
 2537, 30388.587
 2538, 30406.540
 2539, 30414.067
 2540, 30424.652
 2541, 30435.210
 2542, 30449.996
 2543, 30460.811
 2544, 30473.505
 2545, 30482.475
 2546, 30497.475
 2547, 30507.942
 2548, 30518.755
 2549, 30528.784
 2550, 30546.805
 2551, 30556.772
 2552, 30565.488
 2553, 30576.553
 2554, 30587.961
 2555, 30605.250
 2556, 30612.951
 2557, 30624.788
 2558, 30634.715
 2559, 30649.293
 2560, 30660.342
 2561, 30673.589
 2562, 30680.942
 2563, 30696.299
 2564, 30706.889
 2565, 30717.977
 2566, 30729.623
 2567, 30744.566
 2568, 30755.864
 2569, 30765.988
 2570, 30775.742
 2571, 30786.676
 2572, 30803.563
 2573, 30812.034
 2574, 30822.254
 2575, 30832.242
 2576, 30846.879
 2577, 30857.168
 2578, 30865.288
 2579, 30877.621
 2580, 30889.547
 2581, 30900.294
 2582, 30908.858
 2583, 30921.261
 2584, 30928.938
 2585, 30944.709
 2586, 30953.308
 2587, 30961.993
 2588, 30972.653
 2589, 30982.134
 2590, 30998.121
 2591, 31008.772
 2592, 31016.949
 2593, 31026.059
 2594, 31040.657
 2595, 31050.382
 2596, 31058.727
 2597, 31072.750
 2598, 31080.390
 2599, 31093.988
 2600, 31104.529
 2601, 31113.069
 2602, 31123.655
 2603, 31134.753
 2604, 31146.309
 2605, 31157.405
 2606, 31166.516
 2607, 31175.657
 2608, 31190.191
 2609, 31202.097
 2610, 31211.184
 2611, 31219.323
 2612, 31229.684
 2613, 31243.275
 2614, 31253.409
 2615, 31263.019
 2616, 31273.869
 2617, 31283.700
 2618, 31296.720
 2619, 31306.256
 2620, 31316.595
 2621, 31325.628
 2622, 31343.691
 2623, 31353.370
 2624, 31361.519
 2625, 31369.753
 2626, 31378.840
 2627, 31393.411
 2628, 31404.472
 2629, 31412.850
 2630, 31425.223
 2631, 31434.197
 2632, 31446.014
 2633, 31456.602
 2634, 31468.214
 2635, 31476.402
 2636, 31490.944
 2637, 31501.161
 2638, 31509.616
 2639, 31521.516
 2640, 31529.923
 2641, 31545.342
 2642, 31554.568
 2643, 31564.630
 2644, 31574.259
 2645, 31584.723
 2646, 31598.174
 2647, 31610.399
 2648, 31618.664
 2649, 31626.640
 2650, 31641.321
 2651, 31651.057
 2652, 31660.530
 2653, 31671.709
 2654, 31679.590
 2655, 31694.650
 2656, 31704.395
 2657, 31713.352
 2658, 31723.705
 2659, 31735.709
 2660, 31747.099
 2661, 31758.885
 2662, 31767.313
 2663, 31777.426
 2664, 31792.773
 2665, 31802.854
 2666, 31814.522
 2667, 31825.125
 2668, 31835.067
 2669, 31844.992
 2670, 31856.497
 2671, 31864.791
 2672, 31876.287
 2673, 31884.845
 2674, 31897.732
 2675, 31908.074
 2676, 31919.084
 2677, 31932.855
 2678, 31942.741
 2679, 31952.451
 2680, 31962.571
 2681, 31971.752
 2682, 31982.287
 2683, 31995.950
 2684, 32007.724
 2685, 32015.098
 2686, 32024.517
 2687, 32034.994
 2688, 32049.245
 2689, 32058.724
 2690, 32069.733
 2691, 32076.775
 2692, 32092.181
 2693, 32101.600
 2694, 32110.431
 2695, 32121.066
 2696, 32130.593
 2697, 32148.299
 2698, 32156.147
 2699, 32164.197
 2700, 32174.096
 2701, 32185.618
 2702, 32197.252
 2703, 32209.712
 2704, 32217.730
 2705, 32226.781
 2706, 32241.583
 2707, 32250.754
 2708, 32260.086
 2709, 32272.392
 2710, 32280.290
 2711, 32290.543
 2712, 32299.921
 2713, 32309.388
 2714, 32319.828
 2715, 32327.672
 2716, 32338.976
 2717, 32347.793
 2718, 32358.193
 2719, 32367.174
 2720, 32376.087
 2721, 32386.814
 2722, 32395.612
 2723, 32408.652
 2724, 32417.855
 2725, 32425.348
 2726, 32435.688
 2727, 32445.676
 2728, 32454.524
 2729, 32463.620
 2730, 32476.193
 2731, 32485.368
 2732, 32492.630
 2733, 32503.387
 2734, 32512.569
 2735, 32522.026
 2736, 32532.176
 2737, 32543.733
 2738, 32551.730
 2739, 32558.907
 2740, 32569.623
 2741, 32579.699
 2742, 32590.172
 2743, 32599.036
 2744, 32608.868
 2745, 32618.609
 2746, 32627.138
 2747, 32637.862
 2748, 32646.484
 2749, 32656.596
 2750, 32668.987
 2751, 32676.505
 2752, 32686.851
 2753, 32695.669
 2754, 32705.180
 2755, 32713.474
 2756, 32724.494
 2757, 32734.602
 2758, 32742.955
 2759, 32753.200
 2760, 32763.213
 2761, 32773.400
 2762, 32781.327
 2763, 32791.798
 2764, 32804.309
 2765, 32812.846
 2766, 32821.985
 2767, 32828.929
 2768, 32838.898
 2769, 32848.564
 2770, 32860.358
 2771, 32870.447
 2772, 32877.956
 2773, 32887.735
 2774, 32897.375
 2775, 32908.007
 2776, 32917.031
 2777, 32925.927
 2778, 32940.574
 2779, 32949.252
 2780, 32957.023
 2781, 32965.266
 2782, 32974.421
 2783, 32984.197
 2784, 32995.754
 2785, 33005.826
 2786, 33014.157
 2787, 33022.655
 2788, 33032.002
 2789, 33042.717
 2790, 33051.351
 2791, 33059.878
 2792, 33071.167
 2793, 33079.304
 2794, 33089.392
 2795, 33097.394
 2796, 33107.498
 2797, 33117.067
 2798, 33126.327
 2799, 33137.290
 2800, 33145.584
 2801, 33155.504
 2802, 33164.862
 2803, 33178.051
 2804, 33187.071
 2805, 33194.276
 2806, 33209.091
 2807, 33217.837
 2808, 33226.300
 2809, 33235.279
 2810, 33243.131
 2811, 33253.703
 2812, 33262.133
 2813, 33275.046
 2814, 33283.681
 2815, 33292.341
 2816, 33301.710
 2817, 33310.722
 2818, 33320.842
 2819, 33329.383
 2820, 33341.253
 2821, 33350.396
 2822, 33359.933
 2823, 33368.329
 2824, 33377.535
 2825, 33388.073
 2826, 33397.060
 2827, 33408.372
 2828, 33417.795
 2829, 33426.240
 2830, 33437.006
 2831, 33446.156
 2832, 33456.014
 2833, 33465.068
 2834, 33476.813
 2835, 33486.366
 2836, 33494.025
 2837, 33504.141
 2838, 33512.655
 2839, 33523.923
 2840, 33532.580
 2841, 33542.715
 2842, 33551.754
 2843, 33561.768
 2844, 33571.161
 2845, 33581.024
 2846, 33590.921
 2847, 33602.464
 2848, 33611.590
 2849, 33621.630
 2850, 33629.343
 2851, 33639.743
 2852, 33647.353
 2853, 33658.131
 2854, 33668.650
 2855, 33677.037
 2856, 33687.569
 2857, 33695.756
 2858, 33707.109
 2859, 33715.141
 2860, 33726.682
 2861, 33737.407
 2862, 33745.111
 2863, 33755.773
 2864, 33764.102
 2865, 33774.610
 2866, 33783.997
 2867, 33792.160
 2868, 33803.830
 2869, 33812.461
 2870, 33821.986
 2871, 33831.798
 2872, 33841.484
 2873, 33851.249
 2874, 33859.331
 2875, 33871.561
 2876, 33880.419
 2877, 33889.863
 2878, 33898.985
 2879, 33909.151
 2880, 33918.624
 2881, 33928.397
 2882, 33938.362
 2883, 33947.173
 2884, 33964.302
 2885, 33973.052
 2886, 33980.862
 2887, 33989.957
 2888, 33997.862
 2889, 34008.774
 2890, 34017.135
 2891, 34025.506
 2892, 34034.588
 2893, 34042.842
 2894, 34053.314
 2895, 34062.102
 2896, 34073.365
 2897, 34081.183
 2898, 34091.467
 2899, 34101.170
 2900, 34111.021
 2901, 34120.254
 2902, 34128.375
 2903, 34140.875
